subject,evidence1,evidence2,evidence3,evidence4,evidence5,evidence6,evidence7,evidence8,evidence9,evidence10,evidence11,evidence12,meanEvidence,groundTruthBinaryHappy,responseHappy,responseSad,changeMind,finalResponseSad,finalResponseHappy
31,15,43,31,23,35,37,7,34,45,41,37,23,30.9166666666667,1,1,0,0,0,1
31,31,27,35,44,45,19,18,41,42,3,46,30,31.75,1,0,1,0,1,0
31,38,44,9,7,18,16,44,26,34,14,33,33,26.3333333333333,1,0,1,0,1,0
31,7,22,43,28,27,11,12,4,46,6,27,13,20.5,0,0,1,0,1,0
31,25,34,38,43,5,24,6,8,32,41,50,8,26.1666666666667,1,0,1,0,1,0
31,39,39,41,5,11,49,48,23,8,23,14,20,26.6666666666667,1,0,1,0,1,0
31,31,34,2,16,35,47,37,33,43,24,13,48,30.25,1,1,0,0,0,1
31,16,48,42,14,30,20,46,47,48,46,14,40,34.25,1,1,0,0,0,1
31,49,50,50,23,27,6,41,49,37,23,8,11,31.1666666666667,1,0,1,0,1,0
31,42,3,25,30,38,42,45,29,36,2,25,49,30.5,1,1,0,0,0,1
31,38,29,44,49,48,43,18,28,41,39,30,48,37.9166666666667,1,1,0,0,0,1
31,39,34,43,22,32,25,22,10,38,32,15,36,29,1,0,1,0,1,0
31,42,14,9,47,49,23,24,44,33,9,5,17,26.3333333333333,1,0,1,0,1,0
31,50,32,37,15,34,39,35,42,32,7,10,31,30.3333333333333,1,1,0,0,0,1
31,50,32,36,6,34,47,34,1,34,22,27,46,30.75,1,1,0,0,0,1
31,50,10,23,21,40,18,48,25,27,34,16,17,27.4166666666667,1,0,1,0,1,0
31,7,12,20,32,18,23,32,11,26,27,35,37,23.3333333333333,0,0,1,0,1,0
31,43,10,39,21,25,22,18,40,6,32,34,45,27.9166666666667,1,0,1,0,1,0
31,47,23,25,38,41,29,15,44,40,19,24,9,29.5,1,0,1,0,1,0
31,12,23,43,35,36,34,1,44,17,6,16,25,24.3333333333333,0,0,1,0,1,0
31,35,17,28,24,24,12,38,48,14,18,49,28,27.9166666666667,1,0,1,0,1,0
31,47,14,5,18,19,16,46,8,28,5,40,13,21.5833333333333,0,0,1,0,1,0
31,50,33,43,12,4,14,50,29,17,10,17,14,24.4166666666667,0,0,1,0,1,0
31,31,29,24,38,47,23,9,42,28,5,26,5,25.5833333333333,1,0,1,0,1,0
31,6,21,16,34,8,47,17,26,13,33,16,8,20.4166666666667,0,0,1,0,1,0
31,36,31,43,29,13,40,38,20,37,32,31,36,32.1666666666667,1,0,1,0,1,0
31,7,12,3,15,6,4,30,9,49,1,5,8,12.4166666666667,0,0,1,0,1,0
31,40,21,1,29,35,48,32,26,9,44,2,43,27.5,1,0,1,0,1,0
31,35,13,34,34,19,10,38,42,44,15,33,49,30.5,1,0,1,0,1,0
31,41,43,37,47,45,23,33,25,21,15,24,3,29.75,1,0,1,0,1,0
31,3,49,11,46,1,46,22,22,7,46,14,9,23,0,1,0,0,0,1
31,50,32,36,36,5,22,6,4,40,40,26,5,25.1666666666667,0,0,1,0,1,0
31,14,22,46,30,24,41,21,29,20,24,46,28,28.75,1,0,1,0,1,0
31,6,5,12,46,30,35,19,12,15,32,36,25,22.75,0,1,0,0,0,1
31,34,42,43,40,29,42,28,8,30,1,18,11,27.1666666666667,1,1,0,0,0,1
31,46,1,42,14,1,8,39,39,44,30,36,17,26.4166666666667,1,0,1,0,1,0
31,35,37,16,5,4,8,11,26,18,25,42,37,22,0,0,1,0,1,0
31,27,12,44,25,9,32,22,39,49,47,26,40,31,1,0,1,0,1,0
31,36,8,43,30,24,43,43,39,46,15,39,4,30.8333333333333,1,1,0,0,0,1
31,26,50,7,2,37,19,44,29,37,24,15,10,25,0,0,1,0,1,0
31,18,11,9,38,28,44,49,27,41,1,34,50,29.1666666666667,1,1,0,0,0,1
31,34,7,18,38,24,44,48,31,24,42,43,29,31.8333333333333,1,1,0,0,0,1
31,1,35,9,41,25,22,45,50,43,18,43,16,29,1,1,0,0,0,1
31,32,23,1,4,33,19,36,18,35,41,45,35,26.8333333333333,1,0,1,0,1,0
31,16,30,37,44,5,47,8,7,19,9,48,50,26.6666666666667,1,0,1,0,1,0
31,33,17,46,22,1,46,36,46,7,39,11,1,25.4166666666667,0,1,0,0,0,1
31,8,42,15,2,39,12,30,47,17,50,6,42,25.8333333333333,1,0,1,0,1,0
31,36,28,23,4,42,45,3,4,41,28,29,10,24.4166666666667,0,0,1,0,1,0
31,5,14,41,16,2,37,47,25,33,32,43,41,28,1,1,0,0,0,1
31,44,32,24,41,50,16,40,11,12,9,17,18,26.1666666666667,1,0,1,0,1,0
31,35,6,7,7,44,12,18,4,3,4,9,2,12.5833333333333,0,0,1,0,1,0
31,34,37,5,22,8,32,48,17,39,10,18,8,23.1666666666667,0,0,1,0,1,0
31,2,5,16,5,39,43,6,6,38,13,36,50,21.5833333333333,0,1,0,0,0,1
31,16,28,12,2,46,18,26,17,14,23,50,31,23.5833333333333,0,0,1,0,1,0
31,32,30,10,31,43,23,11,6,47,37,49,2,26.75,1,1,0,0,0,1
31,49,17,31,28,10,26,25,47,46,28,9,19,27.9166666666667,1,1,0,0,0,1
31,15,23,28,47,9,6,48,47,10,23,22,41,26.5833333333333,1,0,1,0,1,0
31,43,44,43,36,31,30,7,32,36,18,36,41,33.0833333333333,1,0,1,0,1,0
31,50,23,25,43,10,49,2,12,30,28,31,28,27.5833333333333,1,0,1,0,1,0
31,50,16,42,10,26,29,6,1,8,33,8,35,22,0,0,1,0,1,0
31,16,45,44,44,7,39,33,47,48,47,42,49,38.4166666666667,1,1,0,0,0,1
31,49,40,21,7,41,9,2,43,24,31,5,43,26.25,1,0,1,0,1,0
31,16,34,23,27,27,39,13,3,37,33,2,23,23.0833333333333,0,0,1,0,1,0
31,5,45,50,29,1,49,36,49,35,21,43,43,33.8333333333333,1,1,0,0,0,1
31,12,17,8,29,19,26,29,41,13,19,36,15,22,0,0,1,0,1,0
31,20,17,49,35,16,4,14,18,8,27,38,3,20.75,0,0,1,0,1,0
31,44,29,8,23,24,40,39,47,5,45,24,38,30.5,1,0,1,0,1,0
31,49,48,23,42,14,26,43,31,32,48,24,2,31.8333333333333,1,0,1,0,1,0
31,26,17,13,8,46,27,45,43,19,10,1,43,24.8333333333333,0,1,0,0,0,1
31,18,3,16,37,15,9,15,17,50,37,7,45,22.4166666666667,0,0,1,0,1,0
31,17,35,26,49,45,44,7,21,48,31,50,8,31.75,1,0,1,0,1,0
31,36,11,7,24,5,41,3,18,7,12,14,5,15.25,0,1,0,0,0,1
32,47,40,2,12,42,18,29,43,45,14,45,46,31.9166666666667,1,1,0,NaN,0,1
32,22,28,24,50,50,41,8,25,43,9,44,1,28.75,1,1,0,NaN,0,1
32,1,27,8,35,48,39,24,32,44,40,2,24,27,1,0,1,NaN,1,0
32,6,50,9,20,18,44,4,17,26,12,21,5,19.3333333333333,0,0,1,NaN,1,0
32,14,49,38,14,5,41,24,28,43,38,35,33,30.1666666666667,1,0,1,NaN,1,0
32,47,37,46,14,47,17,46,1,5,22,32,49,30.25,1,0,1,NaN,1,0
32,32,46,15,23,20,14,33,17,38,37,27,31,27.75,1,1,0,NaN,0,1
32,15,23,44,9,25,10,18,35,6,29,42,34,24.1666666666667,0,1,0,NaN,0,1
32,23,48,3,15,29,19,28,28,14,12,29,10,21.5,0,1,0,NaN,0,1
32,4,5,18,49,47,34,1,46,40,14,13,11,23.5,0,1,0,NaN,0,1
32,21,30,9,8,7,23,26,21,22,26,35,15,20.25,0,0,1,NaN,1,0
32,37,2,13,37,46,10,27,23,8,13,16,18,20.8333333333333,0,0,1,NaN,1,0
32,10,49,35,22,49,19,38,33,19,46,46,8,31.1666666666667,1,0,1,NaN,1,0
32,2,24,18,34,46,10,44,43,21,19,8,48,26.4166666666667,1,1,0,NaN,0,1
32,46,22,12,13,50,42,23,50,29,22,44,45,33.1666666666667,1,1,0,NaN,0,1
32,47,22,6,31,48,38,19,43,10,27,48,19,29.8333333333333,1,1,0,NaN,0,1
32,14,1,23,16,6,4,46,31,17,43,9,44,21.1666666666667,0,0,1,NaN,1,0
32,23,33,33,24,41,47,29,28,22,42,6,36,30.3333333333333,1,1,0,NaN,0,1
32,9,20,43,14,20,31,7,15,23,50,13,45,24.1666666666667,0,1,0,NaN,0,1
32,20,37,8,32,44,28,37,17,1,34,38,27,26.9166666666667,1,1,0,NaN,0,1
32,12,2,47,32,22,37,48,3,36,29,15,34,26.4166666666667,1,1,0,NaN,0,1
32,41,32,42,33,21,6,7,49,38,24,50,36,31.5833333333333,1,0,1,NaN,1,0
32,27,13,7,23,28,1,4,28,12,6,9,19,14.75,0,0,1,NaN,1,0
32,5,1,37,25,27,38,43,36,19,12,8,9,21.6666666666667,0,1,0,NaN,0,1
32,50,24,43,16,3,12,27,19,7,11,49,27,24,0,0,1,NaN,1,0
32,15,47,45,43,21,3,28,38,37,40,46,18,31.75,1,0,1,NaN,1,0
32,40,6,48,7,2,40,19,32,12,18,24,35,23.5833333333333,0,1,0,NaN,0,1
32,15,15,39,36,14,12,28,47,41,32,3,47,27.4166666666667,1,0,1,NaN,1,0
32,2,49,11,11,29,21,22,1,5,42,13,47,21.0833333333333,0,0,1,NaN,1,0
32,42,40,22,42,2,39,11,27,9,9,13,14,22.5,0,0,1,NaN,1,0
32,20,12,5,34,42,6,10,2,17,28,45,49,22.5,0,0,1,NaN,1,0
32,36,28,7,42,26,41,33,16,45,22,9,17,26.8333333333333,1,0,1,NaN,1,0
32,25,33,21,27,41,9,50,50,33,3,2,14,25.6666666666667,1,1,0,NaN,0,1
32,19,37,11,17,38,15,8,29,1,17,4,46,20.1666666666667,0,1,0,NaN,0,1
32,4,1,29,16,25,37,37,42,29,14,32,47,26.0833333333333,1,1,0,NaN,0,1
32,49,20,44,43,4,22,14,9,1,49,20,40,26.25,1,0,1,NaN,1,0
32,29,24,4,13,24,11,44,31,17,47,28,15,23.9166666666667,0,0,1,NaN,1,0
32,48,35,1,21,29,18,20,25,22,3,8,2,19.3333333333333,0,0,1,NaN,1,0
32,18,33,9,34,38,6,46,2,31,45,18,9,24.0833333333333,0,0,1,NaN,1,0
32,10,41,38,40,29,39,1,18,42,27,10,24,26.5833333333333,1,1,0,NaN,0,1
32,32,19,37,27,30,38,26,2,23,7,34,15,24.1666666666667,0,1,0,NaN,0,1
32,18,33,47,44,42,34,37,48,10,41,46,11,34.25,1,1,0,NaN,0,1
32,12,10,40,13,15,30,18,32,42,8,10,7,19.75,0,0,1,NaN,1,0
32,22,33,20,28,24,19,47,40,49,1,20,21,27,1,0,1,NaN,1,0
32,47,16,28,28,50,46,10,41,4,32,43,1,28.8333333333333,1,1,0,NaN,0,1
32,6,30,16,11,20,34,18,20,24,41,17,3,20,0,1,0,NaN,0,1
32,46,50,14,26,24,13,8,15,32,39,43,42,29.3333333333333,1,0,1,NaN,1,0
32,36,33,27,23,1,16,27,43,16,5,35,49,25.9166666666667,1,0,1,NaN,1,0
32,36,4,6,8,30,48,23,13,14,11,5,33,19.25,0,1,0,NaN,0,1
32,19,5,36,28,31,37,18,34,13,14,24,20,23.25,0,1,0,NaN,0,1
32,31,39,46,17,9,45,41,49,34,23,6,2,28.5,1,0,1,NaN,1,0
32,19,36,8,16,10,34,9,4,19,32,30,30,20.5833333333333,0,1,0,NaN,0,1
32,50,39,27,19,18,19,23,11,22,1,48,25,25.1666666666667,0,1,0,NaN,0,1
32,43,13,6,40,2,3,32,11,37,35,28,38,24,0,1,0,NaN,0,1
32,33,36,12,24,35,42,6,17,48,18,15,39,27.0833333333333,1,1,0,NaN,0,1
32,15,32,25,26,27,40,42,20,32,1,9,30,24.9166666666667,0,0,1,NaN,1,0
32,8,38,45,11,49,48,19,40,14,16,23,13,27,1,0,1,NaN,1,0
32,38,20,31,45,37,26,25,5,1,10,49,6,24.4166666666667,0,0,1,NaN,1,0
32,6,26,41,32,2,49,49,1,25,9,17,13,22.5,0,1,0,NaN,0,1
32,5,29,39,38,1,9,28,1,22,29,7,6,17.8333333333333,0,1,0,NaN,0,1
32,26,30,28,10,30,28,43,10,6,50,23,20,25.3333333333333,0,1,0,NaN,0,1
32,24,19,1,49,26,34,26,37,34,18,22,34,27,1,1,0,NaN,0,1
32,10,19,9,18,30,45,44,2,13,27,1,15,19.4166666666667,0,0,1,NaN,1,0
32,49,27,33,17,5,41,7,8,30,32,43,3,24.5833333333333,0,0,1,NaN,1,0
32,32,15,43,35,41,17,42,47,32,19,21,21,30.4166666666667,1,1,0,NaN,0,1
32,31,14,43,19,7,23,14,34,50,17,13,24,24.0833333333333,0,1,0,NaN,0,1
32,31,37,29,38,4,32,29,48,22,28,13,38,29.0833333333333,1,1,0,NaN,0,1
32,27,41,21,48,27,6,36,7,17,48,33,26,28.0833333333333,1,1,0,NaN,0,1
32,30,21,42,43,44,28,25,30,29,25,16,36,30.75,1,1,0,NaN,0,1
32,19,40,23,40,43,27,5,25,10,5,4,47,24,0,1,0,NaN,0,1
32,28,21,14,37,45,49,10,14,10,32,2,43,25.4166666666667,0,1,0,NaN,0,1
32,20,14,22,13,47,19,22,3,29,23,38,13,21.9166666666667,0,1,0,NaN,0,1
32,36,38,44,7,34,24,29,47,38,7,25,39,30.6666666666667,1,1,0,NaN,0,1
32,25,21,23,41,21,23,8,41,45,1,28,31,25.6666666666667,1,1,0,NaN,0,1
32,24,10,30,3,24,45,15,44,34,3,18,25,22.9166666666667,0,1,0,NaN,0,1
32,2,21,24,34,42,36,17,14,47,49,18,8,26,1,0,1,NaN,1,0
32,39,41,11,38,36,21,33,19,9,43,41,44,31.25,1,0,1,NaN,1,0
32,27,32,50,2,25,17,25,14,17,33,29,17,24,0,0,1,NaN,1,0
32,47,50,22,35,26,14,14,9,22,37,19,4,24.9166666666667,0,0,1,NaN,1,0
32,40,21,38,30,26,37,37,15,49,25,22,45,32.0833333333333,1,1,0,NaN,0,1
32,11,45,3,44,49,11,32,19,39,33,27,16,27.4166666666667,1,1,0,NaN,0,1
32,34,44,35,13,16,29,16,45,50,3,39,24,29,1,1,0,NaN,0,1
32,10,31,25,3,27,16,2,22,48,48,9,9,20.8333333333333,0,0,1,NaN,1,0
32,1,12,24,32,33,32,28,40,29,50,3,26,25.8333333333333,1,1,0,NaN,0,1
32,48,47,16,42,28,38,7,20,43,20,25,50,32,1,1,0,NaN,0,1
32,4,11,49,39,9,33,22,8,6,37,6,5,19.0833333333333,0,0,1,NaN,1,0
32,4,29,45,20,3,13,32,8,41,24,3,32,21.1666666666667,0,1,0,NaN,0,1
32,41,20,26,48,24,35,49,29,3,3,42,42,30.1666666666667,1,1,0,NaN,0,1
32,42,31,8,37,31,20,44,36,28,1,38,6,26.8333333333333,1,1,0,NaN,0,1
32,3,4,35,9,23,13,44,31,8,31,26,1,19,0,0,1,NaN,1,0
32,20,26,18,5,24,49,29,34,46,3,23,34,25.9166666666667,1,1,0,NaN,0,1
32,27,10,2,26,31,49,23,16,8,18,14,28,21,0,1,0,NaN,0,1
32,32,11,28,11,8,24,46,26,41,46,47,4,27,1,1,0,NaN,0,1
32,29,23,27,1,1,10,43,26,8,42,7,50,22.25,0,1,0,NaN,0,1
32,14,46,42,25,28,22,10,31,22,45,44,35,30.3333333333333,1,1,0,NaN,0,1
32,4,35,23,23,1,5,41,10,47,19,8,50,22.1666666666667,0,1,0,NaN,0,1
32,36,19,26,25,24,11,9,31,19,50,42,21,26.0833333333333,1,1,0,NaN,0,1
32,45,40,16,14,5,26,27,3,18,29,8,21,21,0,0,1,NaN,1,0
32,13,31,20,6,14,25,26,46,50,41,2,45,26.5833333333333,1,0,1,NaN,1,0
32,45,1,42,31,33,7,47,34,25,39,30,46,31.6666666666667,1,0,1,NaN,1,0
32,28,27,49,30,45,50,37,14,11,41,15,31,31.5,1,1,0,NaN,0,1
32,15,13,7,44,17,27,22,4,13,44,26,12,20.3333333333333,0,0,1,NaN,1,0
32,45,21,35,40,31,17,33,31,27,10,34,48,31,1,0,1,NaN,1,0
32,6,11,35,37,46,25,24,48,33,22,43,30,30,1,1,0,NaN,0,1
32,29,34,23,24,22,6,9,15,38,45,32,49,27.1666666666667,1,1,0,NaN,0,1
32,37,5,9,26,23,29,41,20,29,6,7,16,20.6666666666667,0,1,0,NaN,0,1
32,31,45,26,17,37,29,45,50,8,49,32,19,32.3333333333333,1,1,0,NaN,0,1
32,41,10,13,11,22,12,50,33,9,24,41,27,24.4166666666667,0,1,0,NaN,0,1
32,25,29,47,4,16,2,41,18,36,41,49,4,26,1,1,0,NaN,0,1
32,39,49,4,19,29,14,3,48,15,22,36,17,24.5833333333333,0,1,0,NaN,0,1
32,2,31,7,8,47,29,37,42,50,2,31,11,24.75,0,1,0,NaN,0,1
32,5,49,42,36,43,2,35,49,36,30,6,26,29.9166666666667,1,1,0,NaN,0,1
32,17,7,16,38,35,22,35,6,1,48,12,27,22,0,0,1,NaN,1,0
32,26,22,4,47,35,49,10,33,15,10,2,47,25,0,0,1,NaN,1,0
32,24,38,44,28,23,50,47,23,39,45,42,32,36.25,1,0,1,NaN,1,0
32,22,17,28,27,29,45,42,36,13,6,19,2,23.8333333333333,0,0,1,NaN,1,0
32,49,2,40,40,22,30,29,50,46,9,38,4,29.9166666666667,1,0,1,NaN,1,0
32,23,30,37,14,6,2,41,37,41,19,49,8,25.5833333333333,1,0,1,NaN,1,0
32,9,11,29,9,49,12,40,24,42,42,38,37,28.5,1,1,0,NaN,0,1
32,19,32,14,24,21,13,25,49,28,44,17,36,26.8333333333333,1,1,0,NaN,0,1
32,23,24,2,21,6,1,14,37,40,10,36,20,19.5,0,0,1,NaN,1,0
32,11,23,30,2,1,27,40,6,46,37,45,6,22.8333333333333,0,1,0,NaN,0,1
32,18,15,39,27,16,9,45,34,3,33,36,12,23.9166666666667,0,1,0,NaN,0,1
32,44,1,33,14,40,6,43,27,30,50,33,15,28,1,1,0,NaN,0,1
32,4,14,5,37,4,34,5,50,46,29,19,2,20.75,0,0,1,NaN,1,0
32,24,41,49,25,20,2,28,35,43,33,37,23,30,1,0,1,NaN,1,0
32,3,16,50,30,22,33,31,26,29,48,43,49,31.6666666666667,1,0,1,NaN,1,0
32,29,17,28,4,28,19,32,22,3,32,6,39,21.5833333333333,0,0,1,NaN,1,0
32,45,25,10,19,49,2,2,50,26,42,34,38,28.5,1,0,1,NaN,1,0
32,32,14,40,34,13,36,43,22,50,34,47,5,30.8333333333333,1,0,1,NaN,1,0
32,22,34,23,47,23,32,19,29,48,19,45,12,29.4166666666667,1,1,0,NaN,0,1
32,49,30,27,17,9,15,34,37,4,2,33,43,25,0,1,0,NaN,0,1
32,20,6,25,34,14,22,6,1,43,2,19,32,18.6666666666667,0,0,1,NaN,1,0
32,31,25,33,46,27,2,22,17,5,48,28,17,25.0833333333333,0,0,1,NaN,1,0
32,26,18,30,24,10,42,1,1,18,48,49,37,25.3333333333333,0,0,1,NaN,1,0
32,33,18,4,7,9,17,14,3,41,10,5,40,16.75,0,0,1,NaN,1,0
32,28,18,18,27,10,4,22,23,29,9,45,15,20.6666666666667,0,0,1,NaN,1,0
32,29,18,31,23,27,32,4,11,2,50,31,30,24,0,0,1,NaN,1,0
32,41,2,16,29,2,32,13,18,32,5,5,43,19.8333333333333,0,0,1,NaN,1,0
32,33,18,42,17,13,45,5,49,20,6,33,42,26.9166666666667,1,0,1,NaN,1,0
32,36,36,12,15,37,39,23,4,10,19,48,4,23.5833333333333,0,1,0,NaN,0,1
32,40,28,21,49,50,24,11,45,5,14,6,45,28.1666666666667,1,1,0,NaN,0,1
32,11,30,13,21,25,14,14,36,2,26,29,6,18.9166666666667,0,1,0,NaN,0,1
32,46,2,9,15,8,49,16,2,15,21,45,25,21.0833333333333,0,1,0,NaN,0,1
32,47,46,33,2,4,17,50,5,11,37,38,40,27.5,1,1,0,NaN,0,1
32,28,3,48,36,22,32,23,23,37,39,22,41,29.5,1,1,0,NaN,0,1
32,22,27,47,38,27,40,7,20,34,4,23,36,27.0833333333333,1,1,0,NaN,0,1
32,37,50,28,35,45,47,5,20,34,8,42,7,29.8333333333333,1,0,1,NaN,1,0
32,15,18,24,28,50,35,24,8,35,46,16,2,25.0833333333333,0,1,0,NaN,0,1
32,7,50,18,37,11,45,8,24,21,1,18,36,23,0,0,1,NaN,1,0
32,18,1,29,42,45,13,27,36,8,39,12,19,24.0833333333333,0,1,0,0,0,1
32,35,17,28,24,24,12,38,48,14,18,49,28,27.9166666666667,1,1,0,0,0,1
32,41,40,28,43,50,13,45,3,47,34,50,11,33.75,1,1,0,0,0,1
32,6,39,15,41,45,41,2,25,4,20,22,18,23.1666666666667,0,0,1,0,1,0
32,8,50,12,45,37,39,50,21,38,38,22,14,31.1666666666667,1,1,0,0,0,1
32,46,6,1,22,50,2,15,2,16,30,8,8,17.1666666666667,0,0,1,0,1,0
32,7,19,27,10,1,35,11,40,39,42,34,33,24.8333333333333,0,0,1,1,0,1
32,50,32,37,15,34,39,35,42,32,7,10,31,30.3333333333333,1,1,0,0,0,1
32,5,9,12,48,33,34,36,23,50,44,11,47,29.3333333333333,1,1,0,0,0,1
32,8,42,15,2,39,12,30,47,17,50,6,42,25.8333333333333,1,0,1,0,1,0
32,1,31,13,47,31,47,15,36,45,38,4,18,27.1666666666667,1,1,0,0,0,1
32,17,44,33,13,27,7,3,20,27,9,8,22,19.1666666666667,0,0,1,0,1,0
32,47,14,5,18,19,16,46,8,28,5,40,13,21.5833333333333,0,0,1,0,1,0
32,1,27,34,26,15,10,4,4,36,50,22,24,21.0833333333333,0,0,1,0,1,0
32,32,7,10,10,38,21,41,14,37,30,17,20,23.0833333333333,0,1,0,0,0,1
32,37,24,22,45,43,16,10,47,22,11,37,45,29.9166666666667,1,0,1,0,1,0
32,17,8,11,31,43,31,26,45,35,30,48,27,29.3333333333333,1,0,1,0,1,0
32,14,27,29,6,8,35,41,4,29,40,14,6,21.0833333333333,0,0,1,1,0,1
32,10,39,45,26,14,41,36,30,2,50,36,6,27.9166666666667,1,1,0,0,0,1
32,42,3,25,30,38,42,45,29,36,2,25,49,30.5,1,1,0,0,0,1
32,14,22,46,30,24,41,21,29,20,24,46,28,28.75,1,1,0,0,0,1
32,13,1,50,37,41,36,15,43,17,33,12,9,25.5833333333333,1,1,0,0,0,1
32,29,45,21,2,13,12,42,30,12,45,24,36,25.9166666666667,1,1,0,0,0,1
32,35,13,34,34,19,10,38,42,44,15,33,49,30.5,1,0,1,0,1,0
32,48,23,34,29,43,38,1,38,3,49,39,16,30.0833333333333,1,1,0,0,0,1
32,12,17,8,29,19,26,29,41,13,19,36,15,22,0,1,0,0,0,1
32,30,24,13,13,2,38,1,46,1,34,45,13,21.6666666666667,0,0,1,0,1,0
32,16,30,37,44,5,47,8,7,19,9,48,50,26.6666666666667,1,0,1,0,1,0
32,9,37,42,4,2,28,27,7,18,42,46,34,24.6666666666667,0,0,1,0,1,0
32,13,22,7,2,3,8,33,23,10,12,21,3,13.0833333333333,0,0,1,0,1,0
32,12,33,46,28,11,8,25,19,39,22,25,21,24.0833333333333,0,1,0,0,0,1
32,16,48,42,14,30,20,46,47,48,46,14,40,34.25,1,0,1,0,1,0
32,20,24,16,7,6,32,33,10,9,48,5,21,19.25,0,1,0,0,0,1
32,16,45,44,44,7,39,33,47,48,47,42,49,38.4166666666667,1,1,0,0,0,1
32,18,34,5,29,50,5,15,5,44,12,40,50,25.5833333333333,1,0,1,0,1,0
32,45,49,16,13,40,39,8,5,22,24,36,24,26.75,1,0,1,0,1,0
32,39,28,8,16,15,17,50,7,34,45,35,26,26.6666666666667,1,0,1,0,1,0
32,1,8,44,10,47,17,36,8,25,3,10,7,18,0,1,0,0,0,1
32,43,44,43,36,31,30,7,32,36,18,36,41,33.0833333333333,1,1,0,0,0,1
32,16,11,8,8,33,48,50,23,23,50,8,39,26.4166666666667,1,1,0,0,0,1
32,2,5,16,5,39,43,6,6,38,13,36,50,21.5833333333333,0,0,1,0,1,0
32,3,49,11,46,1,46,22,22,7,46,14,9,23,0,1,0,0,0,1
32,12,23,43,35,36,34,1,44,17,6,16,25,24.3333333333333,0,0,1,0,1,0
32,1,35,9,41,25,22,45,50,43,18,43,16,29,1,0,1,0,1,0
32,6,5,12,46,30,35,19,12,15,32,36,25,22.75,0,1,0,0,0,1
32,40,38,23,26,35,12,19,45,12,6,49,44,29.0833333333333,1,0,1,0,1,0
32,6,5,23,35,8,22,18,7,39,18,2,23,17.1666666666667,0,0,1,0,1,0
32,5,14,41,16,2,37,47,25,33,32,43,41,28,1,1,0,0,0,1
32,27,12,44,25,9,32,22,39,49,47,26,40,31,1,1,0,0,0,1
32,44,39,48,36,45,47,21,42,2,50,46,43,38.5833333333333,1,1,0,0,0,1
32,26,25,13,31,38,25,5,11,16,20,32,12,21.1666666666667,0,0,1,0,1,0
32,25,34,38,43,5,24,6,8,32,41,50,8,26.1666666666667,1,1,0,0,0,1
32,34,37,5,22,8,32,48,17,39,10,18,8,23.1666666666667,0,1,0,0,0,1
32,22,10,50,38,46,42,50,48,43,45,24,23,36.75,1,1,0,0,0,1
32,30,19,30,12,33,39,48,47,19,12,45,19,29.4166666666667,1,0,1,0,1,0
32,36,28,23,4,42,45,3,4,41,28,29,10,24.4166666666667,0,0,1,1,0,1
32,41,15,21,19,9,50,16,10,15,6,27,37,22.1666666666667,0,0,1,0,1,0
32,25,1,44,49,14,32,7,22,14,27,36,41,26,1,0,1,0,1,0
32,50,20,38,4,20,4,36,15,6,13,47,33,23.8333333333333,0,0,1,0,1,0
32,18,11,9,38,28,44,49,27,41,1,34,50,29.1666666666667,1,1,0,0,0,1
32,1,22,7,42,7,19,45,4,21,12,46,7,19.4166666666667,0,0,1,0,1,0
32,28,2,8,26,17,24,6,11,13,28,33,14,17.5,0,0,1,0,1,0
32,10,46,39,48,15,38,40,47,33,16,48,35,34.5833333333333,1,1,0,0,0,1
32,7,41,48,1,41,39,46,24,34,30,13,46,30.8333333333333,1,1,0,0,0,1
32,50,32,36,36,5,22,6,4,40,40,26,5,25.1666666666667,0,0,1,0,1,0
32,2,1,1,28,24,45,10,2,14,28,43,40,19.8333333333333,0,0,1,0,1,0
32,31,34,2,16,35,47,37,33,43,24,13,48,30.25,1,1,0,0,0,1
32,30,29,43,6,38,25,28,16,9,26,5,35,24.1666666666667,0,0,1,0,1,0
32,7,50,43,50,21,10,48,39,14,25,45,38,32.5,1,0,1,1,0,1
32,42,22,14,40,26,48,24,50,32,24,14,12,29,1,1,0,0,0,1
32,15,37,31,35,50,31,47,49,20,15,14,12,29.6666666666667,1,0,1,0,1,0
32,11,30,50,22,16,3,19,25,42,7,49,8,23.5,0,0,1,0,1,0
32,43,12,37,20,6,15,26,38,28,26,15,24,24.1666666666667,0,0,1,0,1,0
32,2,12,19,16,43,40,35,10,25,32,41,12,23.9166666666667,0,0,1,0,1,0
32,50,24,17,25,36,41,47,47,15,1,29,27,29.9166666666667,1,1,0,0,0,1
32,24,39,7,26,42,19,29,12,2,4,25,11,20,0,0,1,0,1,0
32,10,29,11,7,46,7,19,50,27,5,46,33,24.1666666666667,0,0,1,0,1,0
32,11,21,50,3,26,22,9,33,25,24,26,39,24.0833333333333,0,0,1,0,1,0
32,5,42,44,2,45,49,33,29,36,49,3,44,31.75,1,1,0,0,0,1
32,45,43,47,42,12,32,48,33,15,26,34,37,34.5,1,1,0,0,0,1
32,5,45,50,29,1,49,36,49,35,21,43,43,33.8333333333333,1,1,0,0,0,1
32,50,43,7,41,4,34,15,43,26,48,41,44,33,1,0,1,0,1,0
32,37,46,24,35,40,31,19,4,6,11,34,15,25.1666666666667,0,0,1,0,1,0
32,8,41,12,30,26,29,33,11,45,19,17,6,23.0833333333333,0,0,1,0,1,0
